#Date        Time         gpu     fb   bar1   ccpm     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB      %      %      %      %      %      % 
 20260530    17:51:05       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:05       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:06       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:06       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:06       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:06       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:07       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:07       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:07       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:07       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:08       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:08       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:08       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:08       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:09       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:09       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:09       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:09       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:10       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:10       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:10       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:10       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:11       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:11       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:11       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:11       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:12       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:12       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:12       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:12       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:13       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:13       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:13       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:13       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:14       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:14       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:14       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:14       3      1      1      0      0      0      0      0      0      0 
#Date        Time         gpu     fb   bar1   ccpm     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB      %      %      %      %      %      % 
 20260530    17:51:15       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:15       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:15       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:15       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:16       0   6301      4      0      -      -      -      -      -      - 
 20260530    17:51:16       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:16       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:16       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:17       0   6311      4      0      -      -      -      -      -      - 
 20260530    17:51:17       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:17       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:17       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:18       0   6311      4      0      -      -      -      -      -      - 
 20260530    17:51:18       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:18       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:18       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:19       0   6309      4      0      -      -      -      -      -      - 
 20260530    17:51:19       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:19       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:19       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:20       0    337      4      0      -      -      -      -      -      - 
 20260530    17:51:20       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:20       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:20       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:21       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:21       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:21       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:21       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:22       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:22       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:22       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:22       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:23       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:23       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:23       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:23       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:24       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:24       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:24       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:24       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:25       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:25       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:25       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:25       3      1      1      0      0      0      0      0      0      0 
#Date        Time         gpu     fb   bar1   ccpm     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB      %      %      %      %      %      % 
 20260530    17:51:26       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:26       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:26       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:26       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:27       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:27       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:27       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:27       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:28       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:28       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:28       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:28       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:30       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:30       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:30       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:30       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:31       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:31       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:31       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:31       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:32       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:32       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:32       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:32       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:33       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:33       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:33       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:33       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:34       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:34       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:34       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:34       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:35       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:35       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:35       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:35       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:36       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:36       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:36       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:36       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:37       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:37       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:37       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:37       3      1      1      0      0      0      0      0      0      0 
#Date        Time         gpu     fb   bar1   ccpm     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB      %      %      %      %      %      % 
 20260530    17:51:38       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:38       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:38       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:38       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:39       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:39       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:39       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:39       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:40       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:40       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:40       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:40       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:41       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:41       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:41       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:41       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:42       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:42       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:42       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:42       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:43       0   3965      4      0      -      -      -      -      -      - 
 20260530    17:51:43       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:43       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:43       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:44       0   6311      4      0      -      -      -      -      -      - 
 20260530    17:51:44       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:44       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:44       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:45       0   6311      4      0      -      -      -      -      -      - 
 20260530    17:51:45       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:45       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:45       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:46       0   6309      4      0      -      -      -      -      -      - 
 20260530    17:51:46       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:46       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:46       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:47       0    337      4      0      -      -      -      -      -      - 
 20260530    17:51:47       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:47       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:47       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:48       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:48       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:48       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:48       3      1      1      0      0      0      0      0      0      0 
#Date        Time         gpu     fb   bar1   ccpm     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB      %      %      %      %      %      % 
 20260530    17:51:49       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:49       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:49       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:49       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:50       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:50       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:50       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:50       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:51       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:51       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:51       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:51       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:52       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:52       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:52       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:52       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:53       0     38      1      0      -      -      -      -      -      - 
 20260530    17:51:53       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:53       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:53       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:54       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:54       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:54       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:54       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:55       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:55       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:55       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:55       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:56       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:56       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:56       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:56       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:57       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:57       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:57       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:57       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:58       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:58       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:58       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:58       3      1      1      0      0      0      0      0      0      0 
 20260530    17:51:59       0     75      1      0      -      -      -      -      -      - 
 20260530    17:51:59       1      1      1      0      -      -      -      -      -      - 
 20260530    17:51:59       2      1      1      0      -      -      -      -      -      - 
 20260530    17:51:59       3      1      1      0      0      0      0      0      0      0 
#Date        Time         gpu     fb   bar1   ccpm     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB      %      %      %      %      %      % 
 20260530    17:52:00       0     75      1      0      -      -      -      -      -      - 
 20260530    17:52:00       1      1      1      0      -      -      -      -      -      - 
 20260530    17:52:00       2      1      1      0      -      -      -      -      -      - 
 20260530    17:52:00       3      1      1      0      0      0      0      0      0      0 
 20260530    17:52:01       0     75      1      0      -      -      -      -      -      - 
 20260530    17:52:01       1      1      1      0      -      -      -      -      -      - 
 20260530    17:52:01       2      1      1      0      -      -      -      -      -      - 
 20260530    17:52:01       3      1      1      0      0      0      0      0      0      0 
 20260530    17:52:02       0     75      1      0      -      -      -      -      -      - 
 20260530    17:52:02       1      1      1      0      -      -      -      -      -      - 
 20260530    17:52:02       2      1      1      0      -      -      -      -      -      - 
 20260530    17:52:02       3      1      1      0      0      0      0      0      0      0 
 20260530    17:52:03       0     75      1      0      -      -      -      -      -      - 
 20260530    17:52:03       1      1      1      0      -      -      -      -      -      - 
 20260530    17:52:03       2      1      1      0      -      -      -      -      -      - 
 20260530    17:52:03       3      1      1      0      0      0      0      0      0      0 
 20260530    17:52:05       0     75      1      0      -      -      -      -      -      - 
 20260530    17:52:05       1      1      1      0      -      -      -      -      -      - 
 20260530    17:52:05       2      1      1      0      -      -      -      -      -      - 
 20260530    17:52:05       3      1      1      0      0      0      0      0      0      0 
 20260530    17:52:06       0     75      1      0      -      -      -      -      -      - 
 20260530    17:52:06       1      1      1      0      -      -      -      -      -      - 
 20260530    17:52:06       2      1      1      0      -      -      -      -      -      - 
 20260530    17:52:06       3      1      1      0      0      0      0      0      0      0 
 20260530    17:52:07       0     75      1      0      -      -      -      -      -      - 
 20260530    17:52:07       1      1      1      0      -      -      -      -      -      - 
 20260530    17:52:07       2      1      1      0      -      -      -      -      -      - 
 20260530    17:52:07       3      1      1      0      0      0      0      0      0      0 
 20260530    17:52:08       0     75      1      0      -      -      -      -      -      - 
 20260530    17:52:08       1      1      1      0      -      -      -      -      -      - 
 20260530    17:52:08       2      1      1      0      -      -      -      -      -      - 
 20260530    17:52:08       3      1      1      0      0      0      0      0      0      0 
 20260530    17:52:09       0     75      1      0      -      -      -      -      -      - 
 20260530    17:52:09       1      1      1      0      -      -      -      -      -      - 
 20260530    17:52:09       2      1      1      0      -      -      -      -      -      - 
 20260530    17:52:09       3      1      1      0      0      0      0      0      0      0 
 20260530    17:52:10       0    775      4      0      -      -      -      -      -      - 
 20260530    17:52:10       1      1      1      0      -      -      -      -      -      - 
 20260530    17:52:10       2      1      1      0      -      -      -      -      -      - 
 20260530    17:52:10       3      1      1      0      0      0      0      0      0      0 
 20260530    17:52:11       0   6309      4      0      -      -      -      -      -      - 
 20260530    17:52:11       1      1      1      0      -      -      -      -      -      - 
 20260530    17:52:11       2      1      1      0      -      -      -      -      -      - 
 20260530    17:52:11       3      1      1      0      0      0      0      0      0      0 
#Date        Time         gpu     fb   bar1   ccpm     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB      %      %      %      %      %      % 
 20260530    17:52:12       0   6309      4      0      -      -      -      -      -      - 
 20260530    17:52:12       1      1      1      0      -      -      -      -      -      - 
 20260530    17:52:12       2      1      1      0      -      -      -      -      -      - 
 20260530    17:52:12       3      1      1      0      0      0      0      0      0      0 
 20260530    17:52:13       0   6311      4      0      -      -      -      -      -      - 
 20260530    17:52:13       1      1      1      0      -      -      -      -      -      - 
 20260530    17:52:13       2      1      1      0      -      -      -      -      -      - 
 20260530    17:52:13       3      1      1      0      0      0      0      0      0      0 
 20260530    17:52:14       0   6311      4      0      -      -      -      -      -      - 
 20260530    17:52:14       1      1      1      0      -      -      -      -      -      - 
