#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB 
 10:58:19       0    116     32     33      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:58:21       0    117     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:58:23       0    113     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:58:25       0    111     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:58:27       0    111     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB 
 10:58:29       0    137     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:58:31       0    113     32     36      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:58:34       0    164     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:58:36       0    116     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:58:38       0    113     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:58:40       0    114     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:58:42       0    115     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:58:44       0    115     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:58:46       0    112     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:58:48       0    114     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:58:50       0    113     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:58:52       0    114     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:58:54       0    114     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:58:56       0    114     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:58:58       0    199     33     35      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:59:00       0    115     33     36      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:59:02       0    114     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:59:04       0    112     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:59:06       0    111     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:59:08       0    112     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:59:10       0    115     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:59:12       0    112     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:59:14       0    115     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:59:16       0    114     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:59:18       0    113     32     33      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:59:20       0    116     32     34      -      -      -      -      -      -   1215   1410      0      0  13148      7      0 
 10:59:22       0    120     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:59:24       0    114     32     34      -      -      -      -      -      -   1215   1410      0      0  13148      7      0 
 10:59:26       0    194     33     36      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:59:28       0    114     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:59:30       0    117     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:59:32       0    112     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:59:34       0    116     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:59:36       0    113     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:59:38       0    118     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:59:40       0    114     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:59:42       0    113     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:59:44       0    116     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:59:46       0    115     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:59:48       0    113     32     34      -      -      -      -      -      -   1215   1410      0      0  13148      7      0 
 10:59:50       0    114     33     35      -      -      -      -      -      -   1215   1410      0      0  13148      7      0 
 10:59:52       0    113     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:59:54       0    114     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 10:59:56       0    114     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB 
 10:59:58       0    114     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:00:00       0     97     31     33      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:00:02       0    113     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:00:04       0    112     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:00:06       0    114     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:00:08       0    114     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:00:10       0    116     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:00:12       0    113     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:00:14       0    119     32     35      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:00:16       0    177     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:00:18       0    116     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:00:20       0    115     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:00:22       0    114     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:00:24       0    114     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:00:26       0    114     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:00:28       0    113     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:00:30       0    117     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:00:32       0    113     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:00:34       0    111     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:00:36       0    115     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:00:38       0    113     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:00:40       0    113     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:00:42       0    127     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:00:44       0    113     33     36      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:00:46       0    113     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:00:48       0    115     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:00:50       0    113     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:00:52       0    113     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:00:54       0    114     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:00:56       0    113     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:00:58       0    115     32     34      -      -      -      -      -      -   1215   1410      0      0  13148      7      0 
 11:01:00       0    116     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:01:02       0    113     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:01:05       0    116     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:01:07       0    116     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:01:09       0    114     33     35      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:01:11       0    114     33     36      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:01:13       0    114     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:01:15       0    112     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:01:17       0    115     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:01:19       0    113     32     34      -      -      -      -      -      -   1215   1410      0      0  13148      7      0 
 11:01:21       0    114     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:01:23       0    113     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:01:25       0    110     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB 
 11:01:27       0    115     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:01:29       0    114     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:01:31       0    113     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:01:33       0    115     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:01:35       0    120     33     34      -      -      -      -      -      -   1215   1410      0      0  13148      7      0 
 11:01:37       0    113     33     36      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:01:39       0    114     33     35      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:01:41       0    114     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:01:43       0    115     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:01:45       0    113     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:01:47       0    114     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:01:49       0    115     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:01:51       0    112     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:01:53       0    117     32     34      -      -      -      -      -      -   1215   1410      0      0  13148      7      0 
 11:01:55       0    113     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:01:57       0    115     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:01:59       0    114     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:02:01       0    113     33     35      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:02:03       0    136     33     35      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:02:05       0    113     33     36      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:02:07       0    113     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:02:09       0    115     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:02:11       0    111     32     35      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:02:13       0    113     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:02:15       0    115     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:02:17       0    114     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:02:19       0    114     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:02:21       0    115     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:02:23       0    112     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:02:25       0    112     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:02:27       0    118     32     34      -      -      -      -      -      -   1215   1410      0      0  13150      7      0 
 11:02:29       0    165     32     36      -      -      -      -      -      -   1215   1410      0      0   6925      4      0 
